UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW,XCSGUUGU,CSGUUGUN,XCSGUUGA,CSGUUGAG,XCSGUUGT,CSGUUGTT,XCSGUGUN,CSGUGUN,XCSGUGAG,CSGUGAG,XCSGUGTT,CSGUGTOT,XCSGUTTUN,CSGUTOTUN,XCSGUTTAG,CSGUTOTAG,XCSGUTOT,CSGUTOT,XCSGUKN,CSGUKN
236513,R,1244,R,557,R,687,R,3,R,1,R,2,R,238,R,111,R,127,R,249,R,116,R,133,R,166,R,93,R,73,R,8,R,3,R,5,R,281,R,105,R,176,R,107,R,51,R,56,R,81,R,35,R,46,R,111,R,42,R,69,R,42.0,R,21.0,R,63.0,A,,A,,A,,R,42,R,21.0,R,63.0,R,1181.0
236577,R,1034,R,284,R,750,R,1,R,0,R,1,R,138,R,37,R,101,R,56,R,20,R,36,R,99,R,25,R,74,R,4,R,1,R,3,R,550,R,150,R,400,R,89,R,22,R,67,R,33,R,10,R,23,R,64,R,19,R,45,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,1034.0
236595,R,2130,R,784,R,1346,R,2,Z,0,R,2,R,411,R,144,R,267,R,106,R,42,R,64,R,247,R,82,R,165,R,7,R,3,R,4,R,851,R,302,R,549,R,151,R,56,R,95,R,55,R,19,R,36,R,300,R,136,R,164,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,2130.0
236610,R,1076,R,506,R,570,R,6,R,1,R,5,R,130,R,41,R,89,R,81,R,32,R,49,R,128,R,66,R,62,R,3,R,2,R,1,R,357,R,177,R,180,R,80,R,37,R,43,R,103,R,56,R,47,R,188,R,94,R,94,R,34.0,S,,S,,A,,A,,A,,R,34,S,,S,,S,
236638,R,829,R,312,R,517,R,5,R,4,R,1,R,44,R,17,R,27,R,20,R,9,R,11,R,211,R,62,R,149,Z,0,Z,0,Z,0,R,434,R,162,R,272,R,49,R,22,R,27,R,60,R,31,R,29,R,6,R,5,R,1,R,48.0,S,,S,,A,,A,,A,,R,48,S,,S,,S,
236656,R,896,R,332,R,564,R,4,R,1,R,3,R,70,R,27,R,43,R,19,R,6,R,13,R,104,R,34,R,70,R,4,R,2,R,2,R,508,R,189,R,319,R,85,R,29,R,56,R,75,R,37,R,38,R,27,R,7,R,20,R,22.0,R,6.0,R,28.0,A,,A,,A,,R,22,R,6.0,R,28.0,R,868.0
236692,R,1215,R,473,R,742,R,12,R,3,R,9,R,39,R,12,R,27,R,26,R,12,R,14,R,120,R,41,R,79,R,1,R,1,R,0,R,862,R,335,R,527,R,77,R,29,R,48,R,68,R,35,R,33,R,10,R,5,R,5,R,83.0,S,,S,,A,,A,,A,,R,83,S,,S,,S,
236708,R,1047,R,377,R,670,R,11,R,4,R,7,R,26,R,8,R,18,R,21,R,11,R,10,R,103,R,37,R,66,R,3,R,1,R,2,R,750,R,260,R,490,R,62,R,28,R,34,R,58,R,20,R,38,R,13,R,8,R,5,R,63.0,R,9.0,R,72.0,A,,A,,A,,R,63,R,9.0,R,72.0,R,975.0
236744,R,38,R,3,R,35,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,1,R,5,R,0,R,5,R,0,R,0,R,0,R,32,R,3,R,29,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,38.0
236753,R,1616,R,529,R,1087,R,13,R,2,R,11,R,128,R,44,R,84,R,118,R,38,R,80,R,258,R,70,R,188,R,18,R,3,R,15,R,698,R,240,R,458,R,192,R,64,R,128,R,158,R,58,R,100,R,33,R,10,R,23,R,114.0,R,10.0,R,124.0,A,,A,,A,,R,114,R,10.0,R,124.0,R,1492.0
236887,R,973,R,473,R,500,R,16,R,13,R,3,R,15,R,7,R,8,R,54,R,45,R,9,R,291,R,107,R,184,R,6,R,5,R,1,R,489,R,243,R,246,R,33,R,19,R,14,R,66,R,33,R,33,R,3,R,1,R,2,R,63.0,S,,S,,A,,A,,A,,R,63,S,,S,,S,
236896,R,354,R,147,R,207,R,3,Z,0,R,3,R,15,R,6,R,9,R,7,R,5,R,2,R,77,R,33,R,44,R,4,R,1,R,3,R,211,R,86,R,125,R,25,R,11,R,14,R,3,R,2,R,1,R,9,R,3,R,6,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,354.0
236939,R,7221,R,3138,R,4083,R,36,R,12,R,24,R,516,R,224,R,292,R,163,R,84,R,79,R,1027,R,415,R,612,R,24,R,7,R,17,R,4316,R,1858,R,2458,R,481,R,186,R,295,R,181,R,98,R,83,R,477,R,254,R,223,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,7221.0
236948,R,14309,R,6150,R,8159,R,41,R,14,R,27,R,3182,R,1363,R,1819,R,487,R,180,R,307,R,1238,R,487,R,751,R,39,R,10,R,29,R,5354,R,2307,R,3047,R,916,R,351,R,565,R,373,R,150,R,223,R,2679,R,1288,R,1391,R,45.0,A,,R,45.0,R,131.0,A,,R,131.0,R,176,A,,R,176.0,R,14133.0
236975,R,630,R,194,R,436,R,8,R,1,R,7,R,13,R,3,R,10,R,7,R,3,R,4,R,281,R,88,R,193,Z,0,Z,0,Z,0,R,248,R,76,R,172,R,27,R,6,R,21,R,45,R,17,R,28,R,1,R,0,R,1,R,42.0,S,,S,,A,,A,,A,,R,42,S,,S,,S,
237011,R,3271,R,1297,R,1974,R,7,R,3,R,4,R,189,R,78,R,111,R,49,R,22,R,27,R,355,R,108,R,247,R,4,R,3,R,1,R,2276,R,912,R,1364,R,271,R,103,R,168,R,72,R,43,R,29,R,48,R,25,R,23,R,16.0,A,,R,16.0,R,0.0,A,,R,0.0,R,16,A,,R,16.0,R,3255.0
237039,R,827,R,322,R,505,R,4,R,0,R,4,R,56,R,25,R,31,R,12,R,6,R,6,R,90,R,31,R,59,R,1,R,0,R,1,R,488,R,184,R,304,R,43,R,18,R,25,R,96,R,33,R,63,R,37,R,25,R,12,R,46.0,S,,S,,A,,A,,A,,R,46,S,,S,,S,
237057,R,299,R,102,R,197,R,0,R,0,R,0,R,20,R,7,R,13,R,2,R,2,R,0,R,31,R,11,R,20,R,0,R,0,R,0,R,179,R,52,R,127,R,23,R,7,R,16,R,9,R,6,R,3,R,35,R,17,R,18,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,299.0
237066,R,632,R,251,R,381,R,6,R,1,R,5,R,30,R,12,R,18,R,16,R,8,R,8,R,58,R,23,R,35,R,9,R,5,R,4,R,441,R,167,R,274,R,49,R,23,R,26,R,2,R,2,R,0,R,21,R,10,R,11,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,632.0
237109,R,918,R,223,R,695,R,12,R,2,R,10,R,18,R,5,R,13,R,5,R,2,R,3,R,591,R,131,R,460,Z,0,Z,0,Z,0,R,248,R,71,R,177,R,14,R,3,R,11,R,27,R,8,R,19,R,3,R,1,R,2,R,7.0,S,,S,,A,,A,,A,,R,7,S,,S,,S,
237127,R,17,R,1,R,16,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,17,R,1,R,16,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,17.0
237136,R,52,R,29,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,48,R,25,R,23,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,52.0
237145,R,14,R,0,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,0,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,14.0
237172,R,93,R,65,R,28,R,0,R,0,R,0,R,2,R,1,R,1,R,13,R,10,R,3,R,1,R,1,R,0,R,0,R,0,R,0,R,76,R,52,R,24,R,1,R,1,R,0,R,0,Z,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,93.0
237181,R,105,R,49,R,56,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,7,R,3,R,5,R,4,R,1,R,1,R,1,R,0,R,57,R,19,R,38,R,7,R,4,R,3,R,16,R,8,R,8,R,9,R,6,R,3,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,0.0,R,1,R,0.0,R,1.0,R,104.0
237215,R,248,R,93,R,155,R,0,Z,0,R,0,R,1,R,1,R,0,R,16,R,7,R,9,R,3,R,1,R,2,R,0,Z,0,R,0,R,215,R,78,R,137,R,9,R,4,R,5,R,1,Z,0,R,1,R,3,R,2,R,1,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,248.0
237242,R,64,R,36,R,28,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,4,R,2,R,1,R,1,R,0,R,0,R,0,R,51,R,29,R,22,R,5,R,4,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,64.0
237303,R,40,R,12,R,28,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,29,R,8,R,21,R,5,R,3,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,40.0
237312,R,1109,R,737,R,372,R,1,R,1,Z,0,R,20,R,14,R,6,R,74,R,52,R,22,R,85,R,64,R,21,R,4,R,4,Z,0,R,567,R,347,R,220,R,43,R,27,R,16,R,315,R,228,R,87,R,0,R,0,R,0,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
237321,R,26,R,3,R,23,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,23,R,3,R,20,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,26.0
237330,R,429,R,136,R,293,R,6,R,2,R,4,R,2,R,0,R,2,R,28,R,15,R,13,R,5,R,2,R,3,R,1,R,0,R,1,R,363,R,102,R,261,R,13,R,7,R,6,R,0,R,0,R,0,R,11,R,8,R,3,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,429.0
237358,R,123,R,36,R,87,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,2,Z,0,R,2,R,1,Z,0,R,1,R,49,R,7,R,42,Z,0,Z,0,Z,0,R,66,R,27,R,39,R,2,R,1,R,1,R,0.0,R,0.0,R,0.0,A,,A,,A,,R,0,R,0.0,R,0.0,R,123.0
237367,R,867,R,354,R,513,R,2,R,2,R,0,R,5,R,2,R,3,R,33,R,17,R,16,R,16,R,7,R,9,R,0,R,0,R,0,R,772,R,310,R,462,R,20,R,6,R,14,R,9,R,5,R,4,R,10,R,5,R,5,R,0.0,A,,R,0.0,R,1.0,A,,R,1.0,R,1,A,,R,1.0,R,866.0
237385,R,372,R,187,R,185,R,1,R,1,R,0,R,0,R,0,R,0,R,27,R,23,R,4,R,9,R,6,R,3,R,0,R,0,R,0,R,315,R,146,R,169,R,7,R,3,R,4,R,1,R,1,R,0,R,12,R,7,R,5,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,372.0
237437,R,28,R,7,R,21,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,25,R,7,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,R,0.0,R,0.0,A,,A,,A,,R,0,R,0.0,R,0.0,R,28.0
237473,R,146,R,110,R,36,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,18,R,16,R,2,R,8,R,7,R,1,Z,0,Z,0,Z,0,R,117,R,84,R,33,R,1,R,1,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,146.0
237491,R,21,R,3,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,21,R,3,R,18,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,21.0
237525,R,2456,R,856,R,1600,R,10,R,5,R,5,R,38,R,10,R,28,R,115,R,37,R,78,R,64,R,27,R,37,R,3,R,1,R,2,R,1949,R,658,R,1291,R,83,R,27,R,56,R,149,R,69,R,80,R,45,R,22,R,23,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,2456.0
237543,R,88,R,27,R,61,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,13,R,2,R,11,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,74,R,25,R,49,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,88.0
237561,R,44,R,19,R,25,R,0,R,0,R,0,R,1,R,0,R,1,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,35,R,16,R,19,R,1,R,1,R,0,R,0,R,0,R,0,R,2,R,2,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,44.0
237570,R,72,R,1,R,71,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,64,R,1,R,63,R,5,R,0,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,72.0
237686,R,627,R,211,R,416,R,0,R,0,R,0,R,2,R,0,R,2,R,14,R,6,R,8,R,9,R,5,R,4,R,2,R,1,R,1,R,584,R,194,R,390,R,8,R,3,R,5,R,2,R,0,R,2,R,6,R,2,R,4,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,627.0
237701,R,309,R,136,R,173,R,0,R,0,R,0,R,2,R,0,R,2,R,5,R,4,R,1,R,8,R,5,R,3,R,0,R,0,R,0,R,268,R,115,R,153,R,20,R,8,R,12,R,3,R,1,R,2,R,3,R,3,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,309.0
237729,R,102,R,40,R,62,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,10,R,5,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,91,R,35,R,56,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,102.0
237783,R,292,R,129,R,163,R,0,R,0,R,0,R,2,R,1,R,1,R,37,R,15,R,22,R,20,R,10,R,10,R,0,R,0,R,0,R,162,R,66,R,96,R,2,R,1,R,1,R,31,R,10,R,21,R,38,R,26,R,12,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,292.0
237792,R,600,R,214,R,386,R,3,R,0,R,3,R,12,R,4,R,8,R,42,R,24,R,18,R,37,R,14,R,23,R,1,R,0,R,1,R,443,R,152,R,291,R,36,R,9,R,27,R,13,R,4,R,9,R,13,R,7,R,6,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
237817,R,408,R,119,R,289,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,4,Z,0,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,398,R,116,R,282,R,5,R,2,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,R,0.0,R,0.0,A,,A,,A,,R,0,R,0.0,R,0.0,R,408.0
237844,R,98,R,59,R,39,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,95,R,58,R,37,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,R,0.0,R,0.0,A,,A,,A,,R,0,R,0.0,R,0.0,R,98.0
237880,R,188,R,85,R,103,R,0,R,0,R,0,R,34,R,15,R,19,R,3,R,0,R,3,R,8,R,4,R,4,R,0,R,0,R,0,R,130,R,60,R,70,R,8,R,2,R,6,R,5,R,4,R,1,R,0,R,0,R,0,A,,A,,A,,R,0.0,S,,S,,R,0,S,,S,,S,
237899,R,325,R,121,R,204,R,1,Z,0,R,1,R,1,Z,0,R,1,R,37,R,18,R,19,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,214,R,84,R,130,R,19,R,4,R,15,R,37,R,11,R,26,R,16,R,4,R,12,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,325.0
237905,R,36,R,6,R,30,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,35,R,6,R,29,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,36.0
237932,R,513,R,181,R,332,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,13,R,9,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,399,R,130,R,269,R,38,R,14,R,24,R,33,R,10,R,23,R,28,R,17,R,11,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
237950,R,155,R,96,R,59,R,0,R,0,R,0,R,1,R,1,R,0,R,8,R,4,R,4,R,4,R,3,R,1,R,1,R,0,R,1,R,117,R,72,R,45,R,6,R,3,R,3,R,4,R,4,R,0,R,14,R,9,R,5,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,155.0
237969,R,176,R,77,R,99,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,13,R,8,R,5,R,10,R,4,R,6,Z,0,Z,0,Z,0,R,133,R,51,R,82,R,7,R,3,R,4,R,0,R,0,R,0,R,12,R,10,R,2,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
237987,R,108,R,12,R,96,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,R,1,R,9,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,94,R,10,R,84,R,4,R,1,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,108.0
237996,R,268,R,44,R,224,Z,0,Z,0,Z,0,R,2,R,2,Z,0,R,13,R,1,R,12,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,242,R,40,R,202,R,6,Z,0,R,6,R,5,R,1,R,4,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,268.0
238005,R,92,R,12,R,80,R,0,R,0,R,0,R,1,R,0,R,1,R,17,R,3,R,14,R,10,R,2,R,8,R,0,R,0,R,0,R,64,R,7,R,57,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,R,0.0,R,0.0,A,,A,,A,,R,0,R,0.0,R,0.0,R,92.0
238014,R,232,R,81,R,151,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,2,R,3,R,6,R,1,R,5,R,0,R,0,R,0,R,210,R,74,R,136,R,7,R,3,R,4,R,0,R,0,R,0,R,4,R,1,R,3,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,232.0
238032,R,6170,R,2842,R,3328,R,6,R,2,R,4,R,135,R,59,R,76,R,205,R,117,R,88,R,266,R,129,R,137,R,3,R,2,R,1,R,4946,R,2233,R,2713,R,235,R,95,R,140,R,58,R,27,R,31,R,316,R,178,R,138,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,6170.0
238078,R,125,R,77,R,48,Z,0,Z,0,Z,0,R,3,R,1,R,2,R,29,R,22,R,7,R,4,R,2,R,2,Z,0,Z,0,Z,0,R,73,R,43,R,30,Z,0,Z,0,Z,0,R,11,R,8,R,3,R,5,R,1,R,4,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,125.0
238096,R,18,R,1,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,18,R,1,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,18.0
238175,R,100,R,2,R,98,R,0,R,0,Z,0,R,3,R,0,R,3,R,3,R,0,R,3,R,31,R,1,R,30,R,0,R,0,R,0,R,60,R,1,R,59,R,3,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,100.0
238193,R,569,R,53,R,516,R,2,R,0,R,2,R,24,R,2,R,22,R,83,R,5,R,78,R,116,R,9,R,107,R,0,R,0,R,0,R,284,R,30,R,254,R,16,R,2,R,14,R,40,R,5,R,35,R,4,R,0,R,4,R,3.0,S,,S,,R,25.0,S,,S,,R,28,S,,S,,S,
238263,R,3219,R,1258,R,1961,R,18,R,7,R,11,R,166,R,61,R,105,R,205,R,81,R,124,R,413,R,157,R,256,R,2,R,1,R,1,R,2098,R,833,R,1265,R,189,R,57,R,132,R,81,R,43,R,38,R,47,R,18,R,29,R,46.0,A,,R,46.0,R,0.0,A,,R,0.0,R,46,A,,R,46.0,R,3173.0
238324,R,157,R,22,R,135,R,2,R,1,R,1,R,4,R,1,R,3,R,1,Z,0,R,1,R,3,Z,0,R,3,Z,0,Z,0,Z,0,R,139,R,18,R,121,R,3,Z,0,R,3,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,157.0
238333,R,168,R,73,R,95,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,18,R,8,R,10,R,30,R,10,R,20,Z,0,Z,0,Z,0,R,85,R,39,R,46,R,7,R,2,R,5,R,3,R,2,R,1,R,22,R,12,R,10,R,0.0,R,0.0,R,0.0,A,,A,,A,,R,0,S,,S,,S,
238397,R,742,R,216,R,526,R,5,R,2,R,3,R,8,R,1,R,7,R,48,R,11,R,37,R,87,R,19,R,68,Z,0,Z,0,Z,0,R,521,R,173,R,348,R,30,R,4,R,26,R,37,R,6,R,31,R,6,Z,0,R,6,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,742.0
238458,R,850,R,247,R,603,R,1,R,0,R,1,R,30,R,8,R,22,R,19,R,12,R,7,R,54,R,19,R,35,R,3,R,1,R,2,R,634,R,185,R,449,R,25,R,5,R,20,R,74,R,13,R,61,R,10,R,4,R,6,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
238476,R,596,R,285,R,311,R,2,R,0,R,2,R,15,R,7,R,8,R,26,R,15,R,11,R,78,R,36,R,42,R,1,R,1,R,0,R,405,R,196,R,209,R,25,R,9,R,16,R,26,R,17,R,9,R,18,R,4,R,14,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
238616,R,1453,R,532,R,921,R,4,R,1,R,3,R,16,R,1,R,15,R,84,R,22,R,62,R,60,R,25,R,35,R,1,R,1,R,0,R,821,R,248,R,573,R,32,R,14,R,18,R,98,R,24,R,74,R,337,R,196,R,141,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0,A,,R,0.0,R,1453.0
238661,R,491,R,106,R,385,R,2,R,1,R,1,R,12,R,4,R,8,R,29,R,5,R,24,R,38,R,13,R,25,Z,0,Z,0,Z,0,R,381,R,73,R,308,R,12,R,3,R,9,R,9,R,3,R,6,R,8,R,4,R,4,R,0.0,S,,S,,R,0.0,A,,R,0.0,R,0,S,,S,,S,
238722,R,2985,R,1499,R,1486,R,32,R,19,R,13,R,127,R,60,R,67,R,73,R,38,R,35,R,176,R,79,R,97,R,8,R,5,R,3,R,2163,R,1110,R,1053,R,23,R,10,R,13,R,354,R,165,R,189,R,29,R,13,R,16,R,22.0,A,,R,22.0,A,,A,,A,,R,22,A,,R,22.0,R,2963.0
238759,R,2643,R,933,R,1710,R,6,R,2,R,4,R,52,R,19,R,33,R,240,R,63,R,177,R,600,R,200,R,400,R,3,R,1,R,2,R,1593,R,600,R,993,R,113,R,32,R,81,R,32,R,13,R,19,R,4,R,3,R,1,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,2643.0
238810,R,37,R,3,R,34,R,0,R,0,R,0,R,1,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,32,R,2,R,30,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,0.0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
238980,R,501,R,176,R,325,R,4,R,0,R,4,R,22,R,7,R,15,R,28,R,12,R,16,R,38,R,14,R,24,R,0,R,0,R,0,R,370,R,126,R,244,R,10,R,0,R,10,R,13,R,4,R,9,R,16,R,13,R,3,R,0.0,S,,S,,R,0.0,S,,S,,R,0,S,,S,,S,
239008,R,621,R,259,R,362,R,4,R,0,R,4,R,41,R,20,R,21,R,14,R,3,R,11,R,65,R,22,R,43,R,1,R,1,R,0,R,471,R,205,R,266,R,17,R,3,R,14,R,7,R,5,R,2,R,1,R,0,R,1,R,0.0,A,,R,0.0,A,,A,,A,,R,0,A,,R,0.0,R,621.0
239017,R,339,R,149,R,190,R,1,R,1,R,0,R,21,R,9,R,12,R,13,R,6,R,7,R,26,R,9,R,17,R,0,R,0,R,0,R,219,R,97,R,122,R,20,R,12,R,8,R,1,R,1,R,0,R,38,R,14,R,24,R,0.0,S,,S,,A,,A,,A,,R,0,S,,S,,S,
